Name,SubDiv
Savigny-sur-Braye,41
Savigny-sur-Clairis,89
Savigny-sur-Orge,91
Savigny-sur-Seille,71
Savines-le-Lac,5
Savonnières,37
Savonnières-devant-Bar,55
Savonnières-en-Perthois,55
Savouges,21
Savoyeux,70
Savy-Berlette,62
Sayat,63
Saze,30
Sazilly,37
Scaër,29
Sceaux,89
Sceaux,92
Sceaux-d'Anjou,49
Sceaux-du-Gâtinais,45
Scey-sur-Saône-et-Saint-Albin,70
Schaeffersheim,67
Schalbach,57
Scharrachbergheim,67
Scherwiller,67
Schiltigheim,67
Schirmeck,67
Schlierbach,68
Schnau,67
Schopperten,67
Schweighouse-sur-Moder,67
Schweighouse-Thann,68
Schwindratzheim,67
Scientrier,74
Sciez,74
Scionzier,74
Scorbé-Clairvaux,
Scrignac,29
Scy-Chazelles,57
Sébazac-Concourès,12
Sebourg,59
Sébrazac,12
Séchault,8
Sécheras,7
Seclin,59
Secondigné-sur-Belle,79
Secondigny,79
Secqueville-en-Bessin,14
Sedan,8
Sedze-Maubecq,64
Seebach,68
Sées,61
Séez,73
Ségny,1
Segonzac,16
Ségoufielle,32
Segré,49
Ségry,36
Séguret,84
Ségur-le-Château,19
Seichamps,54
Seiches-sur-le-Loir,49
Seignelay,89
Seignosse,40
Seigy,41
Seilh,31
Seilhac,19
Seilhan,31
Seillans,83
Seillonnaz,1
Seine-Port,77
Seingbouse,57
Seix,9
Sélestat,67
Selles-Saint-Denis,41
Selles-sur-Cher,41
Sellières,39
Seloncourt,25
Selongey,21
Seltz,67
Semallé,61
Séméac,65
Semécourt,57
Semens,33
Semoine,10
Semond,21
Semoussac,17
Semoutiers-Montsaon,52
Semoy,45
Semur-en-Auxois,21
Semur-en-Vallon,72
Semussac,17
Senailly,21
Senard,55
Senarpont,80
Sénart,77
Sénas,13
Senaud,39
Séné,56
Séniergues,46
Senlis,60
Senlis,62
Sennecé-lès-Mâcon,71
Sennecey-le-Grand,71
Sennecey-lès-Dijon,21
Senonches,28
Senones,88
Senonnes,53
Senouillac,81
Sens,89
Sens-de-Bretagne,35
Sentaraille,9
Sentheim,68
Senuc,8
Senven-Léhart,22
Sépeaux,89
Sepmes,37
Seppois-le-Bas,68
Septèmes-les-Vallons,13
Septfonds,82
Septmoncel,39
Septmonts,2
Sept-Saulx,51
Sept-Sorts,77
Sept-Vents,14
Sequedin,59
Serain,2
Seraincourt,95
Sercus,59
Serdinya,66
Séreilhac,87
Serémange-Erzange,57
Sérent,56
Sérézin-du-Rhône,69
Sergy,2
Sergy,1
Sérifontaine,60
Sérignac-sur-Garonne,47
Sérignan,34
Sérignan-du-Comtat,84
Sérigny,61
Sérilhac,19
Serley,71
Sermaise,91
Sermaises,45
Sermaize-les-Bains,51
Sermamagny,90
Sermérieu,38
Sermesse,71
Sermiers,51
Sermizelles,89
Sermoyer,1
Sernhac,30
Serqueux,52
Serqueux,76
Serquigny,27
Serra-di-Ferro,2A
Serre-Chevalier,5
Serre-les-Sapins,25
Serres,84
Serres,5
Serres-Castet,64
Serrières,7
Serrières,54
Serrières/Saone-et-Loire,71
Serrières-de-Briord,1
Serrières-en-Chautagne,73
Serrigny,89
Serris,77
Sers,16
Servas,1
Servian,34
Serviers-et-Labaume,30
Serviès-en-Val,11
Servigny-lès-Sainte-Barbe,57
Serville,28
Servins,62
Servon,77
Servon-sur-Vilaine,35
Servoz,74
Serzy-et-Prin,51
Sessenheim,67
Sète,34
Seurre,21
Sevelinges,42
Sevenans,90
Sévérac-le-Château,12
Sévérac-l'Église,12
Seveux,70
Sévignac,22
Sévignacq-Meyracq,64
Sévignacq-Thèse,64
Sévigny-Waleppe,8
Sevran,93
Sèvres,92
Sèvres-Anxaumont,86
Sevrey,71
Sevrier,74
Seychalles,63
Seyches,47
Seyne,4
Seynod,74
Seyssel,74
Seysses,31
Seysses-Savès,32
Seyssinet-Pariset,38
Seyssins,38
Seyssuel,38
Seytroux,74
Sézanne,51
Shoeneck,57
Siaugues-Sainte-Marie,43
Siaugues-Saint-Romain,43
Sibelin,69
Sideville,50
Siecq,17
Sierck-les-Bains,57
Sierentz,68
Siersthal,57
Sierville,76
Sigean,11
Signes,83
Signy-l'Abbaye,8
Signy-le-Petit,8
Sigogne,16
Sigolsheim,68
Sigoulès,24
Sigournais,85
Sigy-le-Châtel,71
Sillans,38
Sillé-le-Guillaume,72
Sillery,51
Sillingy,74
Silly-en-Gouffern,61
Silly-la-Poterie,2
Simandre,71
Simandre-sur-Suran,1
Simiane-Collongue,13
Simiane-la-Rotonde,4
Simplé,53
Sinceny,2
Singleyrac,24
Singrist,67
Sin-le-Noble,59
Sion,32
Siorac-de-Ribérac,24
Siorac-en-Périgord,24
Siran,34
Sireuil,16
Sirod,39
Sissonne,2
Sisteron,4
Six-Fours-les-Plages,83
Sizun,29
Sochaux,25
Socourt,88
Socx,59
Sogny-aux-Moulins,51
Soignolles,14
Soignolles-en-Brie,77
Soing-Cubry-Charentenay,70
Soings-en-Sologne,41
Soissons,2
Soisy-sous-Montmorency,95
Soisy-sur-École,91
Soisy-sur-Seine,91
Solaize,69
Solenzara,2A
Solesmes,59
Solesmes,72
Soleymieu,38
Solférino,40
Solgne,57
Soliers,14
Solignac,87
Solignat,63
Solliès-Pont,83
Solliès-Ville,83
Sologny,71
Solomiac,32
Solre-le-Château,59
Solutré-Pouilly,71
Somain,59
Sombernon,21
Somloire,49
Sommepy-Tahure,51
Sommery,76
Sommesnil,76
Sommeville,52
Sommevoire,52
Sommières,30
Sonchamp,78
Soncourt,88
Sonnac,17
Sonnay,38
Sons-et-Ronchères,2
Sonzay,37
Soorts-Hossegor,40
Sophia Antipolis,6
Soppe-le-Bas,68
Sorbets,32
Sorbiers,42
Sorcy-Saint-Martin,55
Sore,40
Sorède,66
Sorel-Moussel,28
Sorèze,81
Sorgues,84
Sorigny,37
Sornay,71
Sos,47
Sospel,6
Sotta,2A
Sottevast,50
Sotteville,50
Sotteville-lès-Rouen,76
Soturac,46
Soual,81
Soubès,34
Soubise,17
Soublecause,65
Soubran,17
Soubrebost,23
Soucht,57
Soucieu-en-Jarrest,69
Soucy,89
Soudan,44
Souday,41
Soudron,51
Souel,81
Soues,80
Souesmes,41
Souffelweyersheim,67
Soufflenheim,67
Sougé-le-Ganelon,72
Sougy,45
Sougy-sur-Loire,58
Souillac,46
Soulac-sur-Mer,33
Soulaines-sur-Aubance,49
Soulanges,51
Soulangis,18
Souleuvre en Bocage,14
Soulgé,53
Soulignac,33
Souligné-Flacé,72
Souligné-sous-Ballon,72
Soulignonne,17
Souligny,10
Soullans,85
Soultz-Haut-Rhin,68
Soultzmatt,68
Soultz-sous-Forêts,67
Soumans,23
Souméras,17
Soumont-Saint-Quentin,14
Souppes-sur-Loing,77
Souprosse,40
Souraïde,64
Sourdeval,50
Sourdun,77
Sours,28
Sourzac,24
Sousceyrac,46
Soussac,33
Soussans,33
Soustons,40
Souvans,39
Souvignargues,30
Souvigny,3
Souzay-Champigny,49
Souzy,69
Soyans,26
Soyaux,16
Soyécourt,80
Soyons,7
Spay,72
Spechbach-le-Bas,68
Spézet,29
Spincourt,55
Spycker,59
St Geours d'Auribat,40
Staffelfelden,68
Stains,93
Staple,59
Stattmatten,67
Steenbecque,59
Steene,59
Steenvoorde,59
Steenwerck,59
Steige,67
Steinbach,68
Steinbourg,67
Steinsoultz,68
Stella-Plage,62
Stenay,55
Stiring-Wendel,57
Strasbourg,67
Strueth,68
Struth,67
Sturzelbronn,57
Sublaines,37
Succieu,38
Suce,44
Sucy-en-Brie,94
Suèvres,41
Suilly-la-Tour,58
Suippes,51
Sulignat,1
Sully,71
Sully-sur-Loire,45
Sulniac,56
Sundhoffen,68
Surbourg,68
Suresnes,92
Surgères,17
Suris,16
Surques,62
Surville,14
Survilliers,95
Sury-en-Vaux,18
Sury-le-Comtal,42
Surzur,56
Sussargues,34
Sussey,21
Suzannecourt,52
Suze-la-Rousse,26
Sylvains-Lès-Moulins,27
Tabanac,33
Tachoires,32
Taconnay,58
Taden,22
Tagnon,8
Tagolsheim,68
Taillades,84
Taillebourg,17
Taillecavat,33
Taillecourt,25
Taillefontaine,2
Tailly,21
Tailly,8
Tain-l'Hermitage,26
Taissy,51
Taizé,71
Talairan,11
Talais,33
Talange,57
Talant,21
Talcy,41
Talence,33
Tallard,5
Tallende,63
Talloires,74
Tallone,2B
Tallud-Sainte-Gemme,85
Talmay,21
Talmont-Saint-Hilaire,85
Talmont-sur-Gironde,17
Talus-Saint-Prix,51
Taluyers,69
Taninges,74
Tannerre-en-Puisaye,89
Tantonville,54
Taponas,69
Taradeau,83
Tarare,69
Tarascon,13
Tarascon-sur-Ariège,9
Tarbes,65
Tarcenay,25
Tardinghen,62
Tarerach,66
Targon,33
Tarnès,33
Tarnos,40
Taron-Sadirac-Viellenave,64
Tarsacq,64
Tartaras,42
Tartas,40
Tart-le-Haut,21
Tassin-la-Demi-Lune,69
Tatinghem,62
Taugon,17
Taulé,29
Taulignan,26
Tauriac,33
Taussac,12
Tautavel,66
Tauves,63
Tauxières-Mutry,51
Tauxigny,37
Tavaux,39
Tavel,30
Tavera,2A
Tavernes,83
Taverny,95
Tavers,45
Tayac,33
Técou,81
Teillay,35
Teillé,44
Telgruc-sur-Mer,29
Templemars,59
Templeuve,59
Templeux-la-Fosse,80
Tenay,1
Tence,43
Tendron,18
Tendron,18
Tercis-les-Bains,40
Terdeghem,59
Tergnier,2
Terminiers,28
Ternand,69
Ternant,17
Ternay,41
Ternay,69
Ternuay-Melay-et-Saint-Hilaire,70
Terny-Sorny,2
Terrasson-Lavilledieu,24
Terres-de-Caux,76
Terssac,81
Terves,79
Terville,57
Tessonnière,79
Tessy-sur-Vire,50
Téteghem,59
Téterchen,57
Teting-sur-Nied,57
Teuillac,33
Teyjat,24
Teyran,34
Thairé,17
Thann,68
Thanvillé,67
Thaon,14
Thaon-les-Vosges,88
Tharoiseau,89
Thauvenay,18
Théding,57
Thédirac,46
Theillay,41
Theix,56
Theizé,69
Thelonne,8
Thélus,62
Thénac,17
Thénac,24
Thenailles,2
Thenay,41
Thénioux,18
Thennes,80
Thenon,24
Théoule-sur-Mer,6
Therdonne,60
Therouldeville,
Thésée,41
Theuley,70
Théus,5
Thevray,27
Theys,38
Thézac,47
Thézan-des-Corbières,11
Thézan-lès-Béziers,34
Théziers,30
Thézy-Glimont,80
Thiais,94
Thiant,59
Thiat,87
Thiaville-sur-Meurthe,54
Thiberville,27
Thiel-sur-Acolin,3
Thiers,63
Thiers-sur-Thève,60
Thierville-sur-Meuse,55
Thiétreville,76
Thieux,77
Thignonville,45
Thil,31
Thilay,8
Thillois,51
Thilouze,37
Thionville,57
Thiron-Gardais,28
Thise,25
Thiverval-Grignon,78
Thiviers,24
Thizay,37
Thizy,69
Thizy-les-Bourgs,69
Thizy-les-Bourgs,69
Thoiry,78
Thoiry,1
Thoissey,1
Thoisy-la-Berchère,21
Thomery,77
Thônes,74
Thonon-les-Bains,74
Thoraise,25
Thorée-les-Pins,72
Thoré-la-Rochette,41
Thorigné,79
Thorigné-Fouillard,35
Thorigny-sur-Marne,77
Thorigny-sur-Oreuse,89
Thou,45
Thouaré-sur-Loire,44
Thouars,79
Thourotte,60
Thueyts,7
Thuir,66
Thuit-Hébert,27
Thumeries,59
Thun-Saint-Martin,59
Thurins,69
Thury-Harcourt,14
Thyez,74
Tieffenbach,68
Tiercé,49
Tiercelet,54
Tiffauges,85
Tigery,91
Tignes,73
Tignieu-Jameyzieu,38
Tigy,45
Tillé,60
Tillières,49
Tillières-sur-Avre,27
Tilloy-lès-Conty,80
Tilloy-lès-Mofflaines,62
Tilloy-lez-Cambrai,59
Tilly,78
Tinchebray,61
Tincourt-Boucly,80
Tincques,62
Tinqueux,51
Tinténiac,35
Tivernon,45
Tizac-de-Curton,33
Tocane-Saint-Apre,24
Tocqueville-les-Murs,76
Tocqueville-sur-Eu,76
Tollaincourt,88
Tollevast,50
Tombebuf,47
Tomblaine,54
Tonnay-Charente,17
Tonneins,47
Tonnerre,89
Tonquédec,22
Torcé,35
Torcé-en-Charnie,53
Torce-Viviers-en-Charnie,53
Torchamp,61
Torcieu,1
Torcy,77
Torcy,62
Torcy,71
Torcy-en-Valois,2
Torcy-et-Pouligny,21
Torcy-le-Grand,10
Torcy-le-Petit,76
Torfou,49
Torigni-sur-Vire,50
Tormery,73
Tornac,30
Tornay,52
Torpes,25
Torreilles,66
Torteron,18
Torvilliers,10
Tosse,40
Tôtes,76
Toucy,89
Toufflers,59
Touffréville,14
Touffreville-sur-Eu,76
Toul,54
Toulaud,7
Toulenne,33
Toulon,83
Toulon-sur-Allier,3
Toulon-sur-Arroux,71
Toulouges,66
Toulouse,31
Toulouzette,40
Touques,14
Tourbes,34
Tourcoing,59
Tour-de-Faure,46
Tourgéville,14
Tourlaville,50
Tourmont,39
Tournai-sur-Dives,61
Tournan-en-Brie,77
Tournay,65
Tournedos-Bois-Hubert,27
Tournefeuille,31
Tournefort,6
Tournehem-sur-la-Hem,62
Tournemire,12
Tournes,8
Tournissan,11
Tournon,73
Tournon-d'Agenais,47
Tournon-Saint-Martin,36
Tournon-sur-Rhône,7
Tournus,71
Tourny,27
Tourouvre,61
Tourouzelle,11
Tourreilles,11
Tourrette-Levens,6
Tourrettes,83
Tourrettes-sur-Loup,6
Tourriers,16
Tours,37
Tours-en-Savoie,73
Tours-sur-Marne,51
Tours-sur-Meymont,63
Tourves,83
Tourville-la-Rivière,76
Tourville-les-Ifs,76
Toury,45
Toury,28
Toussieu,69
Toussus-le-Noble,78
Toutenant,71
Toutry,21
Touvre,16
Touzac,16
Tracy-Bocage,14
Tracy-le-Mont,60
Tracy-sur-Loire,58
Traenheim,67
Traînel,10
Traize,73
Trambly,71
Tramecourt,62
Trangé,72
Trannes,10
Trans,35
Trans-en-Provence,83
Trappes,78
Trassanel,11
Trausse,11
Travaillan,84
Tréauville,50
Trèbes,11
Trébeurden,22
Trédarzec,22
Trédion,56
Trédrez-Locquémeau,22
Treffendel,35
Treffiagat,29
Treffieux,44
Treffléan,56
Treffort-Cuisiat,1
Treffrin,22
Tréflaouénan,29
Tréflévénez,29
Trégastel,22
Trégomeur,22
Trégourez,29
Trégrom,22
Trégueux,22
Tréguier,22
Trégunc,29
Treignac,19
Treignat,3
Treigny,89
Treilles,11
Treillières,44
Treize-Septiers,85
Treize-Vents,85
Trélazé,49
Trélévern,22
Trélissac,24
Trélon,59
Trélou-sur-Marne,2
Tremblay,35
Tremblay-en-France,93
Tremblay-lès-Gonesse,93
Tremblay-les-Villages,28
Trémentines,49
Trémery,57
Trémeur,22
Tréminis,38
Trémolat,24
Trémons,47
Trémorel,22
Trémuson,22
Trenal,39
Trentels,47
Trépail,51
Trépot,25
Trept,38
Treslon,51
Tresnay,58
Trespoux-Rassiels,46
Tresques,30
Tressé,35
Tresserre,66
Tresses,33
Tressin,59
Treteau,3
Trets,14
Trévé,22
Trévenans,90
Trèves,30
Trèves,69
Trévien,81
Trevignon,29
Trévol,3
Trévou-Tréguignec,22
Trévoux,1
Trézioux,63
Triac-Lautrait,16
Tricot,60
Trie,65
Trie-Château,60
Triel-sur-Seine,78
Triembach-au-Val,67
Trignac,44
Trigny,51
Triguères,45
Trilport,77
Triqueville,27
Trith-Saint-Léger,59
Troarn,14
Troche,19
Trochères,21
Troisfontaines,57
Troisgots,50
Trois-Palis,16
Trois-Puits,51
Troissy,51
Troisvilles,59
Tronçais,3
Troncens,32
Tronget,3
Tronville-en-Barrois,55
Trosly-Breuil,60
Troubat,65
Trouillas,66
Troussey,55
Trouville-sur-Mer,14
Trouy,18
Troyes,10
Truchtersheim,67
Trugny,21
Trun,61
Truyes,37
Tuchan,11
Tucquegnieux,54
Tuffé,72
Tufles,80
Tulette,26
Tulle,19
Tullins,38
Tupin-et-Semons,69
Turckheim,68
Turenne,19
Turquant,49
Uberach,67
Ucciani,2A
Ucel,7
Uchaud,30
Uchaux,84
Uchizy,71
Uckange,57
Ugine,73
Ugny-sur-Meuse,55
Ully-Saint-Georges,60
Umpeau,28
Uncey-le-Franc,21
Ungersheim,68
Unieux,42
Ur,66
Uriménil,88
Urmatt,67
Urrugne,64
Urt,64
Urville,10
Ury,77
Us,95
Ussac,19
Ussel,19
Usson-du-Poitou,86
Ustaritz,64
Uxeau,71
Uxegney,88
Uzein,64
Uzel,22
Uzemain,88
Uzer,7
Uzerche,19
Uzès,30
Vaas,72
Vabres-l'Abbaye,12
Vacqueyras,84
Vacquières,34
Vacquiers,31
Vadans,39
Vadencourt,2
Vagnas,7
Vagney,88
Vaiges,53
Vailhan,34
Vailhauquès,34
Vailhourles,12
Vailly-sur-Aisne,2
Vairé,85
Vaires-sur-Marne,77
Vaison-la-Romaine,84
Vaite,70
Vaivre-et-Montoille,70
Val de Chaise,74
Valady,12
Valanjou,49
Valaurie,26
Valay,70
Valberg,6
Valbonne,6
Val-Couesnon,35
Valcourt,52
Valdahon,25
Val-de-la-Haye,76
Val-de-Mercy,89
Val-de-Meuse,52
Val-de-Moder,67
Val-de-Reuil,27
Val-de-Saâne,76
Val-de-Vesle,51
Val-de-Vie,14
Valdieu,68
Val-d'Isère,73
Valdivienne,86
Val-d'Izé,35
Valdoie,90
Val-du-Layon,49
Valdurenque,81
Valeilles,82
Valençay,36
Valence,16
Valence,26
Valence-d'Agen,82
Valence-d'Albigeois,81
Valence-sur-Baïse,32
Valenciennes,59
Valencin,38
Valensole,4
Valentigney,25
Valentine,31
Valenton,94
Valergues,34
Valeyrac,33
Valflaunès,34
Valframbert,61
Valgorge,7
Valhuon,62
Valines,80
Vallabrègues,30
Vallabrix,30
Vallant-Saint-Georges,10
Vallauris,6
Valleiry,74
Vallentigny,10
Vallères,37
Valleroy,52
Vallery,89
Vallet,44
Vallières,74
Vallières-les-Grandes,41
Valliquerville,76
Vallon-Pont-d'Arc,7
Vallouise,5
Valmondois,95
Valmont,57
Valmy,51
Valognes,50
Valras-Plage,34
Valréas,84
Val-Revermont,1
Valros,34
Valserhône,1
Vals-les-Bains,7
Valsonne,69
Val-Sonnette,39
Valuéjols,15
Valvignères,7
Vanault-le-Châtel,51
Vancé,72
Vandeuil,51
Vandières,51
Vandières,54
Vandières-sous-Chatillon,51
Vanduvre-lès-Nancy,54
Vanne,70
Vannes,56
Vannes-le-Châtel,54
Vanves,92
Vanvey,21
Vanzac,17
Vanzy,74
Vaour,81
Varacieux,38
Varages,83
Varangéville,54
Varces-Allières-et-Risset,38
Varen,82
Varennes,82
Varennes,80
Varennes-Changy,45
Varennes-en-Argonne,55
Varennes-en-Gâtinais,45
Varennes-Jarcy,91
Varennes-le-Grand,71
Varennes-lès-Narcy,58
Varennes-Saint-Sauveur,71
Varennes-sous-Dun,71
Varennes-sur-Allier,3
Varennes-sur-Amance,52
Varennes-sur-Fouzon,36
Varennes-sur-Loire,49
Varennes-sur-Seine,77
Varennes-Vauzelles,58
Varesnes,60
Varetz,19
Varilhes,9
Varize,57
Varize,28
Varneville-Bretteville,76
Varney,55
Varois-et-Chaignot,21
Varrains,49
Vars,16
Vars,5
Varzy,58
Vasselay,18
Vassens,2
Vassy,14
Vatan,36
Vatimont,57
Vatry,51
Vaubecourt,55
Vaucelles,14
Vauchamps,25
Vauchrétien,49
Vauciennes,51
Vauclerc,51
Vaucluse,5
Vauconcourt,70
Vaucouleurs,55
Vaucresson,92
Vaudelnay,49
Vaudes,10
Vaudreching,57
Vaudreuille,31
Vaudrey,39
Vaugneray,69
Vaugrigneuse,91
Vauhallan,91
Vaujany,38
Vaujours,93
Vaulnaveys-le-Haut,38
Vault-de-Lugny,89
Vaulx-en-Velin,69
Vaulx-Milieu,38
Vaulx-Vraucourt,62
Vaumoise,60
Vaupoisson,10
Vauréal,95
Vautorte,53
Vauvenargues,13
Vauvert,30
Vaux,57
Vaux,89
Vaux,3
Vaux-Andigny,2
Vaux-en-Beaujolais,69
Vaux-en-Bugey,1
Vaux-en-Bugey,1
Vaux-le-Pénil,77
Vaux-les-Prés,25
Vaux-lès-Saint-Claude,39
Vauxrenard,69
Vaux-sur-Mer,17
Vaux-sur-Poligny,39
Vaux-sur-Seine,79
Vavray-le-Grand,51
Vay,44
Vayrac,46
Vayres,33
Veauche,42
Veaugues,18
Veauville-lès-Baons,76
Vecoux,88
Vecquemont,80
Vecqueville,52
Vedène,84
Veigné,37
Veigy-Foncenex,74
Velaine-en-Haye,54
Velaines,55
Velars-sur-Ouche,21
Velaux,13
Velesmes,70
Velesmes-Essarts,25
Vélines,24
Vélizy-Villacoublay,78
Velle-le-Châtel,70
Velleron,84
Velles,36
Vellevans,25
Velluire,85
Velotte-et-Tatignécourt,88
Vémars,95
Venansault,85
Venarey-les-Laumes,21
Venasque,84
Vence,6
Vendargues,34
Vendays-Montalivet,33
Vendenesse-lès-Charolles,71
Vendenheim,67
Vendeuil,2
Vendeuvre-du-Poitou,86
Vendeuvre-sur-Barse,10
Vendeville,59
Vendhuile,2
Vendin-le-Vieil,62
Vendôme,41
Vendres,34
Vénéjan,30
Venelles,13
Vénérand,17
Venesmes,18
Vénestanville,76
Venette,60
Veneux-les-Sablons,77
Vengeons,50
Vénissieux,69
Venizel,2
Vennes,25
Venoy,89
Vensac,33
Ventabren,13
Ventavon,5
Ventenac-Cabardès,11
Venteuil,51
Venthon,73
Ventron,88
Vérac,33
Vérargues,34
Verberie,60
Vercel-Villedieu-le-Camp,25
Vercheny,26
Verclause,26
Verdelais,33
Verdelot,77
Verdigny,18
Verdille,16
Verdonnet,21
Verdun,55
Verdun-sur-Garonne,82
Verdun-sur-le-Doubs,TW
Véretz,37
Vereux,70
Verfeil,31
Verfeuil,30
Vergéal,35
Vergèze,30
Vergisson,71
Vergongheon,43
Vergt,24
Vérin,42
Vérines,17
Verjux,TW
Verlin,89
Vermand,2
Vermelles,62
Vermondans,25
Vernaison,69
Vernantes,49
Vernassal,43
Vern-d'Anjou,49
Vernègues,13
Verneiges,23
Vernet,31
Vernet-les-Bains,66
Verneugheol,63
Verneuil,51
Verneuil-en-Halatte,60
Verneuil-l'Étang,77
Verneuil-sur-Avre,27
Verneuil-sur-Igneraie,36
Verneuil-sur-Indre,37
Verneuil-sur-Seine,78
Verneuil-sur-Serre,2
Verneuil-sur-Vienne,87
Verneusses,27
Vernie,72
Verniolle,9
Vernizy,71
Vernoil-le-Fourrier,49
Vernois-sur-Mance,70
Vernon,27
Vernosc-lès-Annonay,7
Vernou-en-Sologne,41
Vernouillet,78
Vernouillet,28
Vernou-la-Celle-sur-Seine,77
Vernou-sur-Brenne,37
Vernoux,1
Vernoux-en-Gâtine,79
Vernoux-en-Vivarais,7
Vern-sur-Seiche,35
Verny,57
Véron,89
Verquières,13
Verquigneul,62
Verquin,62
Verrey-sous-Drée,21
Verrie,49
Verrières,86
Verrières,61
Verrières,10
Verrières,16
Verrières-en-Anjou,49
Verrières-en-Forez,42
Verrières-le-Buisson,91
Verrue,86
Versailles,78
Verson,14
Versonnex,1
Versonnex,74
Vers-Pont-du-Gard,30
Ver-sur-Mer,14
Vertaizon,63
Verteillac,24
Vert-en-Drouais,28
Verteuil-d'Agenais,47
Verteuil-sur-Charente,16
Vertheuil-en-Médoc,33
Vert-le-Grand,91
Vert-le-Petit,91
Vertolaye,63
Verton,62
Vertou,44
Vert-Saint-Denis,77
Vert-Toulon,51
Vertus,51
Vervins,2
Véry,55
Verzé,71
Verzenay,51
Verzy,51
Vesancy,1
Vescovato,2B
Vesdun,18
Vesoul,70
Vesseaux,7
Vestric-et-Candiac,30
Vétheuil,95
Vétraz-Monthoux,74
Veuil,36
Veules-les-Roses,76
Veurey-Voroize,38
Veynes,5
Veyrac,87
Veyras,7
Veyre-Monton,63
Veyrier-du-Lac,74
Veyrignac,24
Veyrines-de-Vergt,24
Veyrins,38
Veyrins-Thuellin,38
Veyziat,1
Vézac,24
Vézannes,89
Vézelay,89
Vézelise,54
Vézénobres,30
Vezin-le-Coquet,35
Vézinnes,89
Vezins,49
Vgtlinshoffen,68
Viabon,28
Vialer,64
Viane,81
Vianne,47
Viarmes,95
Vias,34
Vibraye,72
Vicdessos,9
Vic-en-Bigorre,65
Vic-Fezensac,32
Vichy,3
Vic-la-Gardiole,34
Vic-le-Comte,63
Vic-le-Fesq,30
Vicq,62
Vicq-Exemplet,36
Vicq-sur-Breuilh,87
Vicquemare,76
Vic-sur-Aisne,2
Vic-sur-Cère,15
Vic-sur-Seille,57
Victot-Pontfol,14
Vidauban,83
Vieille-Chapelle,62
Vieille-Toulouse,31
Vieillevigne,44
Vieilley,25
Viella,32
Vielle-Adour,65
Vielle-Saint-Girons,40
Vielmur-sur-Agout,81
Vielverge,21
Vienne,38
Vienne-en-Val,45
Vienne-le-Château,51
Vierville-sur-Mer / Saint-Laurent-sur-Mer,14
Vierzon,18
Vierzy,2
Viesly,59
Vieu-d'Izenave,1
Vieux,81
Vieux-Berquin,59
Vieux-Boucau-les-Bains,40
Vieux-Charmont,25
Vieux-Condé,59
Vieux-Ferrette,68
Vieux-Fumé,14
Vieux-Moulin,60
Vieux-Rouen-sur-Bresle,76
Vieux-Thann,68
Viévigne,21
Viéville,52
Vievola,6
Viévy,21
Vif,38
Vigeois,19
Viglain,45
Vignes,64
Vigneulles-lès-Hattonchâtel,55
Vigneux-de-Bretagne,44
Vigneux-sur-Seine,HK
Vignoc,35
Vignoles,21
Vignolles,16
Vignonet,33
Vignoux-sous-les-Aix,18
Vigoulet-Auzil,31
Vigy,57
Vildé-Guingalan,22
Vilhonneur,16
Villabé,91
Village-Neuf,68
Villaines-en-Duesmois,21
Villaines-la-Juhel,53
Villaines-les-Prévôtes,21
Villaines-les-Rochers,37
Villaines-sous-Bois,95
Villaines-sous-Malicorne,72
Villainville,76
Villalier,11
Villamblard,24
Villard-Bonnot,38
Villard-Saint-Sauveur,39
Villard-sur-Doron,73
Villarembert,73
Villargondran,73
Villars,84
Villars,24
Villars,42
Villars-en-Pons,17
Villars-et-Villenotte,21
Villars-Fontaine,21
Villars-les-Bois,17
Villars-les-Dombes,1
Villars-sous-Écot,25
Villars-sur-Var,6
Villaudric,31
Villaz,74
Villé,67
Villebarou,41
Villebernier,49
Villebois,1
Villebois-Lavalette,16
Villebon-sur-Yvette,91
Villebout,41
Villebramar,47
Villechenève,69
Villechétif,10
Villecomtal,12
Villecresnes,94
Villecroze,83
Ville-d'Avray,92
Villedieu,21
Villedieu,84
Villedieu-la-Blouère,49
Villedieu-lès-Bailleul,61
Villedieu-les-Poêles,50
Villedieu-sur-Indre,36
Villedômer,37
Ville-Dommange,51
Ville-en-Vermois,54
Villefagnan,16
Villefargeau,89
Villefavard,87
Villefloure,11
Villefollet,79
Villefontaine,38
Villefranche-d'Allier,3
Villefranche-de-Lauragais,31
Villefranche-de-Lonchat,24
Villefranche-de-Panat,12
Villefranche-de-Rouergue,12
Villefranche-du-Queyran,47
Villefranche-sur-Cher,41
Villefranche-sur-Mer,6
Villefranche-sur-Saône,69
Villefrancur,41
Villegailhenc,11
Villegly,11
Villegouge,33
Villegusien-le-Lac,52
Ville-Issey,55
Villejoubert,16
Villejuif,94
Villejust,91
Ville-la-Grand,74
Villelaure,84
Ville-le-Marclet,80
Villelongue-d'Aude,11
Villelongue-de-la-Salanque,66
Villemade,82
Villemagne,11
Villemandeur,45
Villemanoche,89
Villematier,31
Villemer,77
Villemereuil,10
Villemeux-sur-Eure,28
Villemoirieu,38
Villemoiron-en-Othe,10
Villemoisson-sur-Orge,HK
Villemolaque,66
Villemomble,93
Villemontais,42
Villemoustaussou,11
Villemur,65
Villemur-sur-Tarn,31
Villenauxe,77
Villenauxe-la-Grande,10
Villenave-de-Rions,33
Villenave-d'Ornon,33
Villeneuve,4
Villeneuve l'Archevêque,89
